course_section_id,course_id,course_section_status,max_enrollment,delivery_mode
113267,161616,active,15,Online
140771,241816,active,15,Online
196140,353502,active,15,Online
158809,322723,active,15,Online
45059,308219,active,15,Online
194925,349664,active,15,Online
188425,348398,active,15,Online
195716,355704,active,15,Online
189852,349887,active,15,Online
43300,260135,active,15,Online
123877,220937,active,15,Online
112697,160851,active,15,Online
191316,351340,active,15,Online
105355,336346,active,15,Online
188481,353580,active,15,Online
80155,300311,active,15,Online
192808,355447,active,15,Online
80347,259590,active,15,Online
7557,169428,active,15,Online
69502,338055,active,15,Online
195827,347921,active,15,Online
193598,353642,active,15,Online
154568,294071,active,15,Online
189948,349983,active,15,Online
187900,353135,active,15,Online
154323,197772,active,15,Online
194704,346811,active,15,Online
153975,237738,active,15,Online
192236,352256,active,15,Online
192976,355629,active,15,Online
188278,348249,active,15,Online
194917,349659,active,15,Online
9753,310711,active,15,Online
196745,351497,active,15,Online
194472,351856,active,15,Online
152730,168843,active,15,Online
194742,349495,active,15,Online
102930,167570,active,15,Online
187095,349710,active,15,Online
190733,350733,active,15,Online
187709,352916,active,15,Online
194070,351477,active,15,Online
152446,204468,active,15,Online
156042,310427,active,15,Online
190927,348285,active,15,Online
194478,356109,active,15,Online
191210,353836,active,15,Online
189549,352198,active,15,Online
187279,352681,active,15,Online
40161,163685,active,15,Online
6563,306726,active,15,Online
156035,228166,active,15,Online
62326,341825,active,15,Online
189949,355186,active,15,Online
194636,352017,active,15,Online
196077,349710,active,15,Online
188393,351027,active,15,Online
45187,320123,active,15,Online
158825,171586,active,15,Online
159468,334439,active,15,Online
189989,347203,active,15,Online
195242,347349,active,15,Online
187490,355325,active,15,Online
196185,356164,active,15,Online
191934,351930,active,15,Online
118822,260901,active,15,Online
194367,351751,active,15,Online
194293,351685,active,15,Online
188597,353846,active,15,Online
189263,349276,active,15,Online
121057,263686,active,15,Online
194443,349188,active,15,Online
195771,353102,active,15,Online
114030,288205,active,15,Online
187694,350315,active,15,Online
188942,354182,active,15,Online
152085,203431,active,15,Online
192840,347607,active,15,Online
187214,349817,active,15,Online
84772,172580,active,15,Online
193978,353978,active,15,Online
193200,350609,active,15,Online
190485,355724,active,15,Online
192005,357251,active,15,Online
45053,308214,active,15,Online
188621,353580,active,15,Online
189727,349736,active,15,Online
98071,189225,active,15,Online
36754,246505,active,15,Online
121899,310707,active,15,Online
143972,291748,active,15,Online
189213,349235,active,15,Online
189179,354422,active,15,Online
194777,346906,active,15,Online
143704,337364,active,15,Online
187142,352398,active,15,Online
47337,265059,active,15,Online
187539,351649,active,15,Online
190124,347505,active,15,Online
37777,160897,active,15,Online
187991,347998,active,271,Online
187712,350336,active,16,Online
190567,353174,active,16,Online
193428,351458,active,16,Online
188006,355878,active,16,Online
188358,348343,active,16,Online
197113,351854,active,16,Online
188377,353641,active,16,Online
192320,352356,active,16,Online
186849,349475,active,16,Online
78248,164412,active,16,Online
196540,351278,active,16,Online
194276,349035,active,16,Online
187366,355200,active,16,Online
188567,351226,active,16,Online
189371,349384,active,16,Online
190312,347681,active,16,Online
190998,356259,active,16,Online
196665,353996,active,16,Online
192576,352582,active,16,Online
190743,350741,active,16,Online
196500,356455,active,16,Online
195781,350525,active,16,Online
197181,357165,active,16,Online
193629,351053,active,16,Online
102205,332448,active,16,Online
187733,355596,active,16,Online
191966,354555,active,16,Online
194244,349004,active,16,Online
194560,357200,active,16,Online
195459,350221,active,16,Online
189110,349117,active,16,Online
190647,353254,active,16,Online
115234,302426,active,16,Online
191307,353918,active,16,Online
188294,350899,active,16,Online
187999,350640,active,16,Online
196508,348569,active,16,Online
6718,306918,active,16,Online
188247,348220,active,16,Online
191714,349110,active,16,Online
188852,348849,active,16,Online
194155,354148,active,16,Online
186887,356109,active,16,Online
193985,353984,active,16,Online
188411,353680,active,16,Online
195882,350618,active,16,Online
187363,355197,active,16,Online
5135,258946,active,16,Online
187751,351514,active,16,Online
186791,352064,active,16,Online
30413,198209,active,16,Online
191120,348465,active,16,Online
194774,354754,active,16,Online
95742,232652,active,16,Online
192269,354849,active,16,Online
153959,237360,active,16,Online
195429,350188,active,16,Online
188936,354178,active,16,Online
188663,353906,active,16,Online
188988,349011,active,16,Online
190501,351514,active,16,Online
151056,184142,active,16,Online
74238,297815,active,16,Online
188112,353352,active,16,Online
188896,348911,active,16,Online
194862,352261,active,16,Online
196669,351424,active,16,Online
190853,356109,active,16,Online
47453,265156,active,16,Online
188406,356282,active,16,Online
187520,350138,active,16,Online
193686,356356,active,16,Online
189308,351955,active,16,Online
1531,254516,active,16,Online
196900,348998,active,16,Online
190662,353270,active,16,Online
196172,356159,active,16,Online
195508,350253,active,16,Online
99192,328772,active,16,Online
193997,356630,active,16,Online
188553,348539,active,16,Online
189601,349616,active,16,Online
193294,350703,active,16,Online
191470,354080,active,16,Online
187557,350177,active,16,Online
197279,354617,active,16,Online
79071,222104,active,16,Online
192024,349390,active,16,Online
158473,317325,active,16,Online
187004,347004,active,16,Online
150062,165820,active,16,Online
195077,355027,active,16,Online
96312,233318,active,16,Online
194596,357222,active,16,Online
192211,346942,active,16,Online
187510,350128,active,16,Online
189775,347185,active,16,Online
192587,352606,active,16,Online
193421,356075,active,16,Online
187447,355287,active,16,Online
187259,349873,active,16,Online
191159,353787,active,16,Online
192417,352442,active,16,Online
193956,356599,active,16,Online
188756,348737,active,16,Online
193825,351252,active,16,Online
192680,355304,active,16,Online
190913,350901,active,16,Online
187160,349765,active,16,Online
191607,348986,active,16,Online
191475,354085,active,16,Online
50341,268658,active,16,Online
195541,347652,active,16,Online
190193,352803,active,16,Online
190924,348282,active,16,Online
193760,353798,active,16,Online
196941,354256,active,16,Online
38665,189425,active,16,Online
189309,357205,active,16,Online
157324,296943,active,16,Online
188702,346942,active,16,Online
193183,348152,active,16,Online
190930,348288,active,16,Online
197194,349873,active,16,Online
115697,302971,active,16,Online
29432,243030,active,16,Online
195868,353194,active,17,Online
194313,354279,active,17,Online
5390,213203,active,17,Online
194116,351458,active,17,Online
188514,351157,active,17,Online
188953,356846,active,17,Online
189650,354152,active,17,Online
187441,352663,active,17,Online
121758,218271,active,17,Online
195419,355408,active,17,Online
190986,348346,active,17,Online
191252,351282,active,17,Online
190500,347845,active,17,Online
192541,352681,active,17,Online
152664,314532,active,17,Online
197143,354470,active,18,Online
64352,239877,active,18,Online
140124,241017,active,18,Online
196391,353729,active,18,Online
190400,347746,active,18,Online
190737,355983,active,18,Online
101118,331064,active,18,Online
64476,331872,active,18,Online
194406,355060,active,18,Online
35787,342900,active,18,Online
191434,356679,active,18,Online
196510,354481,active,18,Online
190077,350089,active,18,Online
191189,353813,active,18,Online
62293,283204,active,18,Online
192037,349400,active,18,Online
191324,356579,active,18,Online
70336,201070,active,18,Online
191716,354342,active,18,Online
196938,356908,active,18,Online
191973,351974,active,18,Online
70401,247227,active,18,Online
197192,357178,active,18,Online
80942,260304,active,18,Online
191937,349308,active,18,Online
156951,243560,active,18,Online
194946,352332,active,18,Online
188571,356453,active,18,Online
196401,351108,active,18,Online
192290,352307,active,18,Online
193238,348014,active,18,Online
10489,173042,active,18,Online
192257,354834,active,18,Online
159587,198226,active,18,Online
154929,255183,active,18,Online
189466,354702,active,18,Online
188959,354201,active,18,Online
189788,349806,active,18,Online
10412,265441,active,18,Online
23551,189664,active,18,Online
151225,234089,active,18,Online
196559,353885,active,18,Online
191991,354481,active,18,Online
192145,349505,active,18,Online
190468,350476,active,18,Online
57199,277056,active,18,Online
186946,352224,active,18,Online
191971,349325,active,18,Online
192072,346806,active,18,Online
18632,183282,active,18,Online
66211,333999,active,18,Online
151399,328876,active,18,Online
193394,353441,active,18,Online
195730,347829,active,18,Online
52837,317691,active,18,Online
192650,350057,active,18,Online
193195,347972,active,18,Online
193663,356338,active,18,Online
189166,354406,active,18,Online
128890,273302,active,18,Online
192421,355034,active,18,Online
104560,197332,active,18,Online
22382,234449,active,18,Online
190210,347577,active,18,Online
33930,248571,active,18,Online
115753,303034,active,18,Online
84661,172436,active,18,Online
193545,356204,active,18,Online
117355,213060,active,18,Online
195050,349768,active,18,Online
188076,353324,active,18,Online
188009,355884,active,18,Online
196785,351529,active,18,Online
77761,256407,active,18,Online
189729,347140,active,18,Online
98378,235892,active,18,Online
196238,348300,active,18,Online
196326,356273,active,18,Online
193548,350941,active,18,Online
187056,352322,active,18,Online
150640,176088,active,18,Online
192141,349501,active,18,Online
194218,356849,active,18,Online
188293,356171,active,18,Online
153564,322479,active,18,Online
187001,349633,active,18,Online
188297,350906,active,18,Online
189766,354995,active,18,Online
196921,354246,active,18,Online
190762,350755,active,18,Online
197039,357020,active,18,Online
196875,348974,active,18,Online
191193,356439,active,18,Online
196997,356960,active,18,Online
8108,262672,active,18,Online
49123,220961,active,18,Online
195636,350393,active,18,Online
7236,261612,active,18,Online
187394,355228,active,18,Online
190170,355415,active,18,Online
142951,198371,active,18,Online
135705,189425,active,18,Online
193111,353122,active,18,Online
196953,354268,active,18,Online
191776,349164,active,18,Online
187449,347441,active,18,Online
194325,356936,active,18,Online
190295,352905,active,18,Online
107179,200522,active,18,Online
195796,353123,active,18,Online
100225,329967,active,18,Online
189765,352414,active,18,Online
189017,356906,active,18,Online
44299,261342,active,18,Online
191218,356465,active,18,Online
190841,350832,active,274,Online
187560,354633,active,19,Online
155352,216600,active,19,Online
196019,353359,active,19,Online
196740,355060,active,19,Online
187389,352629,active,19,Online
112307,206821,active,19,Online
195931,347215,active,19,Online
193052,350457,active,19,Online
188131,352629,active,19,Online
159935,342668,active,19,Online
190932,348292,active,19,Online
189014,350457,active,19,Online
189165,349180,active,19,Online
191761,350457,active,19,Online
193442,355084,active,19,Online
158122,310949,active,19,Online
195163,352534,active,19,Online
196270,350970,active,19,Online
190598,353206,active,19,Online
197147,357129,active,19,Online
96806,259189,active,19,Online
190677,355924,active,19,Online
21265,278901,active,19,Online
193375,356028,active,19,Online
191878,357131,active,19,Online
195027,347215,active,19,Online
192503,352522,active,19,Online
193858,350457,active,19,Online
191684,347215,active,19,Online
190447,350457,active,19,Online
151736,289024,active,19,Online
188426,353691,active,19,Online
192897,350311,active,19,Online
191606,354205,active,19,Online
196136,353498,active,19,Online
187872,355752,active,275,Online
192636,356996,active,20,Online
159959,251127,,20,Online
191705,354871,active,20,Online
190115,352671,active,20,Online
192534,352549,active,20,Online
189151,356957,active,20,Online
119411,169095,,20,Online
192724,350131,active,20,Online
190631,355872,active,20,Online
196764,354102,active,20,Online
68878,245310,active,20,Online
134573,326081,active,20,Online
197125,357105,active,20,Online
188206,351635,active,20,Online
62717,191641,active,20,Online
139146,285763,active,20,Online
188108,348100,active,20,Online
192371,347158,active,20,Online
190888,356149,active,20,Online
195090,349829,,20,Online
196790,356756,active,20,Online
187536,355375,active,20,Online
